CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
292260,240032,4.5,2015,2,S,7.4,7.4,7.4,12,Q3
246718,240071,6.0,2015,2,N,0.5,0.5,0.5,21,Q7
276697,240071,6.0,2015,2,S,6.8,6.8,6.8,21,Q7
258260,240071,6.0,2015,2,S,5.8,5.8,5.8,22,Q7
259401,240071,6.0,2015,2,S,6.2,6.2,6.2,22,Q7
274802,240061,6.0,2015,2,S,5.6,5.6,5.6,32,Q6
275267,240061,6.0,2015,2,S,7.4,7.4,7.4,23,Q6
276724,240061,6.0,2015,2,S,6.4,6.4,6.4,32,Q6
277334,240061,6.0,2015,2,S,9.5,9.5,9.5,24,Q6
277915,240061,6.0,2015,2,S,6.0,6.0,6.0,24,Q6
277084,240062,4.5,2015,2,S,8.0,8.0,8.0,12,Q6
277829,240062,4.5,2015,2,S,6.2,6.2,6.2,12,Q6
249896,240062,4.5,2015,2,S,7.1,7.1,7.1,21,Q6
259924,240062,4.5,2015,2,S,6.3,6.3,6.3,21,Q6
273964,240062,4.5,2015,2,S,5.8,5.8,5.8,21,Q6
274930,240062,4.5,2015,2,S,8.2,8.2,8.2,21,Q6
254670,240061,6.0,2015,2,S,6.3,6.3,6.3,43,Q6
275001,240054,4.5,2015,2,S,6.9,6.9,6.9,13,Optativa
259963,240054,4.5,2015,2,S,8.0,8.0,8.0,23,Optativa
276184,240054,4.5,2015,2,S,6.5,6.5,6.5,23,Optativa
274855,240054,4.5,2015,2,S,5.4,5.4,5.4,24,Optativa
274066,240054,4.5,2015,2,S,6.5,6.5,6.5,31,Optativa
278468,240054,4.5,2015,2,S,7.6,7.6,7.6,31,Optativa
276356,240054,4.5,2015,2,S,7.3,7.3,7.3,31,Optativa
289189,240054,4.5,2015,2,S,6.0,6.0,6.0,31,Optativa
258115,240062,4.5,2015,2,S,6.5,6.5,6.5,12,Q6
260699,240062,4.5,2015,2,S,6.2,6.2,6.2,12,Q6
261010,240062,4.5,2015,2,S,5.7,5.7,5.7,12,Q6
261443,240062,4.5,2015,2,S,6.6,6.6,6.6,12,Q6
274260,240062,4.5,2015,2,S,8.9,8.9,8.9,12,Q6
274206,240061,6.0,2015,2,S,7.6,7.6,7.6,34,Q6
275107,240061,6.0,2015,2,S,6.2,6.2,6.2,34,Q6
246762,240061,6.0,2015,2,S,5.0,5.0,5.0,44,Q6
228429,240054,4.5,2015,2,N,3.8,3.8,3.8,21,Optativa
249896,240054,4.5,2015,2,S,5.4,5.4,5.4,21,Optativa
274712,240054,4.5,2015,2,N,2.2,2.2,2.2,21,Optativa
275054,240054,4.5,2015,2,N,3.5,3.5,3.5,21,Optativa
274614,240062,4.5,2015,2,S,6.5,6.5,6.5,12,Q6
274779,240062,4.5,2015,2,S,6.4,6.4,6.4,12,Q6
261774,240061,6.0,2015,2,S,5.8,5.8,5.8,41,Q6
259595,240061,6.0,2015,2,N,3.3,3.3,3.3,42,Q6
274308,240054,4.5,2015,2,S,5.0,5.0,5.0,13,Optativa
274753,240054,4.5,2015,2,S,5.0,5.0,5.0,13,Optativa
258792,240171,6.0,2015,2,S,6.9,6.9,6.9,11,Q7
259671,240171,6.0,2015,2,S,7.9,7.9,7.9,11,Q7
261161,240171,6.0,2015,2,N,3.7,3.7,3.7,11,Q7
304271,240032,4.5,2015,2,S,7.4,7.4,7.4,41,Q3
289124,240032,4.5,2015,2,S,6.0,6.0,6.0,32,Q3
289130,240032,4.5,2015,2,S,5.1,5.1,5.1,32,Q3
276139,240051,6.0,2015,2,S,5.0,5.0,5.0,21,Q5
276768,240051,6.0,2015,2,S,7.5,7.5,7.5,21,Q5
274414,240051,6.0,2015,2,S,6.9,6.9,6.9,30,Q5
274520,240051,6.0,2015,2,S,5.8,5.8,5.8,30,Q5
274597,240051,6.0,2015,2,S,7.1,7.1,7.1,30,Q5
275726,240051,6.0,2015,2,S,5.0,5.0,5.0,30,Q5
275735,240063,6.0,2015,2,S,5.3,5.3,5.3,11,Q6
261487,240063,6.0,2015,2,S,8.1,8.1,8.1,12,Q6
258256,240051,6.0,2015,2,N,4.0,4.0,4.0,22,Q5
274783,240051,6.0,2015,2,S,6.7,6.7,6.7,22,Q5
276164,240051,6.0,2015,2,S,6.6,6.6,6.6,22,Q5
260016,240051,6.0,2015,2,S,5.0,5.0,5.0,30,Q5
278080,240063,6.0,2015,2,S,6.8,6.8,6.8,12,Q6
276429,240171,6.0,2015,2,S,7.3,7.3,7.3,41,Q7
289160,240171,6.0,2015,2,S,7.0,7.0,7.0,41,Q7
261781,240171,6.0,2015,2,S,5.0,5.0,5.0,42,Q7
245113,240171,6.0,2015,2,N,3.9,3.9,3.9,43,Q7
259528,240171,6.0,2015,2,S,6.6,6.6,6.6,43,Q7
245077,240171,6.0,2015,2,N,0.0,0.0,0.0,44,Q7
261879,240171,6.0,2015,2,S,7.9,7.9,7.9,44,Q7
259638,240063,6.0,2015,2,S,5.6,5.6,5.6,41,Q6
275676,240063,6.0,2015,2,S,7.3,7.3,7.3,43,Q6
243979,240063,6.0,2015,2,N,0.5,0.5,0.5,42,Q6
245359,240063,6.0,2015,2,S,5.1,5.1,5.1,42,Q6
245316,240063,6.0,2015,2,S,7.3,7.3,7.3,43,Q6
258314,240063,6.0,2015,2,S,6.8,6.8,6.8,43,Q6
260755,240063,6.0,2015,2,S,7.3,7.3,7.3,43,Q6
274308,240063,6.0,2015,2,S,6.8,6.8,6.8,21,Q6
277334,240063,6.0,2015,2,S,9.3,9.3,9.3,21,Q6
245121,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
260656,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
261175,240180,12.0,2015,2,S,8.5,8.5,8.5,10,Optativa
304081,240613,3.0,2015,2,S,7.0,7.0,7.0,10,Optativa
276760,240062,4.5,2015,2,S,7.4,7.4,7.4,21,Q6
276848,240062,4.5,2015,2,S,8.4,8.4,8.4,21,Q6
276991,240062,4.5,2015,2,S,6.7,6.7,6.7,21,Q6
277518,240062,4.5,2015,2,S,8.3,8.3,8.3,21,Q6
277915,240062,4.5,2015,2,S,8.6,8.6,8.6,21,Q6
274325,240613,3.0,2015,2,S,8.3,8.3,8.3,10,Optativa
279337,240613,3.0,2015,2,S,7.2,7.2,7.2,10,Optativa
262945,240180,12.0,2015,2,S,8.0,8.0,8.0,10,Optativa
261112,240172,6.0,2015,2,S,5.0,5.0,5.0,33,Q7
258301,240172,6.0,2015,2,S,5.0,5.0,5.0,34,Q7
243584,240172,6.0,2015,2,S,6.7,6.7,6.7,31,Q7
259137,240172,6.0,2015,2,S,5.5,5.5,5.5,31,Q7
229972,240172,6.0,2015,2,N,3.3,3.3,3.3,32,Q7
246818,240172,6.0,2015,2,S,6.7,6.7,6.7,32,Q7
259981,240172,6.0,2015,2,S,5.6,5.6,5.6,24,Q7
228162,240180,12.0,2015,2,N,0.0,0.0,0.0,10,Optativa
258916,240172,6.0,2015,2,N,0.0,0.0,0.0,21,Q7
264150,240172,6.0,2015,2,N,4.6,4.6,4.6,21,Q7
259700,240172,6.0,2015,2,S,5.8,5.8,5.8,22,Q7
259062,240172,6.0,2015,2,S,6.1,6.1,6.1,23,Q7
260099,240172,6.0,2015,2,S,7.6,7.6,7.6,23,Q7
261151,240172,6.0,2015,2,S,5.4,5.4,5.4,23,Q7
289008,240141,6.0,2015,2,S,7.8,7.8,7.8,21,Q4
289035,240141,6.0,2015,2,S,6.3,6.3,6.3,21,Q4
289138,240141,6.0,2015,2,S,5.0,5.0,5.0,21,Q4
289265,240141,6.0,2015,2,S,7.9,7.9,7.9,21,Q4
289301,240141,6.0,2015,2,S,6.8,6.8,6.8,21,Q4
261169,240180,12.0,2015,2,S,6.4,6.4,6.4,10,Optativa
245218,240180,12.0,2015,2,S,7.0,7.0,7.0,10,Optativa
261345,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
258323,240626,3.0,2015,2,S,8.5,8.5,8.5,10,Optativa
261984,240626,3.0,2015,2,S,7.5,7.5,7.5,10,Optativa
275472,240141,6.0,2015,2,S,5.7,5.7,5.7,13,Q4
289108,240141,6.0,2015,2,S,6.8,6.8,6.8,13,Q4
288991,240141,6.0,2015,2,S,9.0,9.0,9.0,22,Q4
289100,240141,6.0,2015,2,S,7.2,7.2,7.2,22,Q4
289148,240141,6.0,2015,2,S,10.0,10.0,10.0,22,Q4
292525,240044,3.0,2015,2,S,6.7,6.7,6.7,43,Q4
327165,240052,6.0,2015,2,N,1.9,1.9,1.9,33,Q5
289322,240141,6.0,2015,2,S,6.2,6.2,6.2,32,Q4
289342,240141,6.0,2015,2,S,8.2,8.2,8.2,32,Q4
278275,240141,6.0,2015,2,N,2.3,2.3,2.3,33,Q4
276475,240044,3.0,2015,2,S,8.2,8.2,8.2,44,Q4
260267,240141,6.0,2015,2,S,6.5,6.5,6.5,31,Q4
289242,240141,6.0,2015,2,S,6.1,6.1,6.1,31,Q4
276117,240141,6.0,2015,2,N,2.0,2.0,2.0,32,Q4
289387,240141,6.0,2015,2,S,8.3,8.3,8.3,22,Q4
292908,240141,6.0,2015,2,S,5.8,5.8,5.8,22,Q4
289120,240141,6.0,2015,2,S,5.0,5.0,5.0,23,Q4
289291,240141,6.0,2015,2,S,6.3,6.3,6.3,23,Q4
289292,240141,6.0,2015,2,S,5.0,5.0,5.0,23,Q4
289063,240141,6.0,2015,2,S,5.0,5.0,5.0,32,Q4
289101,240141,6.0,2015,2,S,6.4,6.4,6.4,32,Q4
289274,240141,6.0,2015,2,S,5.0,5.0,5.0,32,Q4
289276,240141,6.0,2015,2,S,5.8,5.8,5.8,32,Q4
273909,240141,6.0,2015,2,S,5.6,5.6,5.6,41,Q4
277667,240141,6.0,2015,2,N,0.0,0.0,0.0,41,Q4
289130,240133,6.0,2015,2,N,3.8,3.8,3.8,30,Q3
289184,240044,3.0,2015,2,S,8.5,8.5,8.5,32,Q4
289415,240044,3.0,2015,2,S,9.0,9.0,9.0,32,Q4
274090,240044,3.0,2015,2,S,7.2,7.2,7.2,33,Q4
289207,240401,3.0,2015,2,S,7.2,7.2,7.2,10,Optativa
289291,240401,3.0,2015,2,S,6.7,6.7,6.7,10,Optativa
289304,240401,3.0,2015,2,S,6.0,6.0,6.0,10,Optativa
289383,240401,3.0,2015,2,S,6.1,6.1,6.1,10,Optativa
289407,240401,3.0,2015,2,S,6.2,6.2,6.2,10,Optativa
289397,240133,6.0,2015,2,N,1.1,1.1,1.1,20,Q3
289416,240133,6.0,2015,2,N,1.8,1.8,1.8,20,Q3
289361,240044,3.0,2015,2,S,7.5,7.5,7.5,33,Q4
289185,240044,3.0,2015,2,S,7.0,7.0,7.0,34,Q4
278121,240133,6.0,2015,2,S,5.2,5.2,5.2,10,Q3
289111,240133,6.0,2015,2,S,5.0,5.0,5.0,10,Q3
289403,240044,3.0,2015,2,S,8.0,8.0,8.0,14,Q4
288991,240044,3.0,2015,2,S,9.4,9.4,9.4,21,Q4
289220,240044,3.0,2015,2,S,10.0,10.0,10.0,21,Q4
289006,240133,6.0,2015,2,N,2.0,2.0,2.0,30,Q3
277658,240064,3.0,2015,2,S,8.5,8.5,8.5,47,Q6
289399,240044,3.0,2015,2,S,10.0,10.0,10.0,11,Q4
289174,240044,3.0,2015,2,S,7.0,7.0,7.0,13,Q4
289214,240044,3.0,2015,2,S,8.0,8.0,8.0,13,Q4
289368,240133,6.0,2015,2,N,0.7,0.7,0.7,20,Q3
289148,240406,3.0,2015,2,S,9.9,9.9,9.9,10,Optativa
289311,240406,3.0,2015,2,S,9.5,9.5,9.5,10,Optativa
289239,240042,6.0,2015,2,S,8.0,8.0,8.0,21,Q4
273890,240042,6.0,2015,2,S,6.2,6.2,6.2,22,Q4
289126,240042,6.0,2015,2,S,8.1,8.1,8.1,22,Q4
289153,240042,6.0,2015,2,S,8.3,8.3,8.3,22,Q4
289211,240042,6.0,2015,2,S,7.1,7.1,7.1,22,Q4
289200,240402,3.0,2015,2,S,5.0,5.0,5.0,20,Optativa
289229,240402,3.0,2015,2,S,6.6,6.6,6.6,20,Optativa
245219,240627,3.0,2015,2,S,7.9,7.9,7.9,10,Optativa
259702,240627,3.0,2015,2,S,7.3,7.3,7.3,10,Optativa
246156,240064,3.0,2015,2,S,8.0,8.0,8.0,46,Q6
292929,240401,3.0,2015,2,S,7.0,7.0,7.0,10,Optativa
289077,240402,3.0,2015,2,S,7.5,7.5,7.5,10,Optativa
289418,240402,3.0,2015,2,S,8.5,8.5,8.5,10,Optativa
274187,240402,3.0,2015,2,S,6.5,6.5,6.5,20,Optativa
276382,240402,3.0,2015,2,S,7.5,7.5,7.5,20,Optativa
288967,240402,3.0,2015,2,S,8.4,8.4,8.4,20,Optativa
289152,240133,6.0,2015,2,N,1.2,1.2,1.2,20,Q3
289402,240133,6.0,2015,2,N,0.0,0.0,0.0,40,Q3
289138,240042,6.0,2015,2,S,7.6,7.6,7.6,21,Q4
277688,240141,6.0,2015,2,S,6.5,6.5,6.5,43,Q4
289188,240133,6.0,2015,2,S,5.0,5.0,5.0,20,Q3
289256,240133,6.0,2015,2,N,1.4,1.4,1.4,20,Q3
289329,240133,6.0,2015,2,N,4.0,4.0,4.0,20,Q3
277311,240042,6.0,2015,2,S,6.1,6.1,6.1,51,Q4
289088,240133,6.0,2015,2,N,1.2,1.2,1.2,20,Q3
277707,240133,6.0,2015,2,N,0.0,0.0,0.0,40,Q3
289127,240132,4.5,2015,2,S,5.3,5.3,5.3,31,Q3
294155,240132,4.5,2015,2,S,6.5,6.5,6.5,31,Q3
289019,240132,4.5,2015,2,N,0.5,0.5,0.5,32,Q3
289119,240132,4.5,2015,2,N,1.7,1.7,1.7,32,Q3
258846,240064,3.0,2015,2,S,9.0,9.0,9.0,34,Q6
261627,240064,3.0,2015,2,S,9.0,9.0,9.0,34,Q6
274770,240064,3.0,2015,2,S,9.0,9.0,9.0,34,Q6
262874,240172,6.0,2015,2,S,7.1,7.1,7.1,11,Q7
261357,240172,6.0,2015,2,S,6.1,6.1,6.1,12,Q7
250115,240172,6.0,2015,2,N,0.0,0.0,0.0,13,Q7
292348,240133,6.0,2015,2,S,7.7,7.7,7.7,10,Q3
289309,240132,4.5,2015,2,N,4.4,4.4,4.4,21,Q3
289333,240132,4.5,2015,2,N,4.2,4.2,4.2,21,Q3
289145,240132,4.5,2015,2,N,1.5,1.5,1.5,32,Q3
262075,240064,3.0,2015,2,S,10.0,10.0,10.0,24,Q6
276317,240064,3.0,2015,2,S,10.0,10.0,10.0,24,Q6
276774,240064,3.0,2015,2,S,10.0,10.0,10.0,24,Q6
228563,240064,3.0,2015,2,S,8.4,8.4,8.4,31,Q6
248547,240064,3.0,2015,2,S,8.6,8.6,8.6,31,Q6
260698,240064,3.0,2015,2,S,7.8,7.8,7.8,31,Q6
277112,240064,3.0,2015,2,S,9.0,9.0,9.0,34,Q6
278974,240042,6.0,2015,2,S,5.5,5.5,5.5,41,Q4
289064,240042,6.0,2015,2,S,5.4,5.4,5.4,41,Q4
289118,240042,6.0,2015,2,S,7.0,7.0,7.0,41,Q4
289286,240042,6.0,2015,2,S,6.4,6.4,6.4,41,Q4
289351,240042,6.0,2015,2,S,5.6,5.6,5.6,41,Q4
273878,240042,6.0,2015,2,S,5.6,5.6,5.6,42,Q4
274090,240042,6.0,2015,2,S,6.6,6.6,6.6,42,Q4
275054,240042,6.0,2015,2,S,5.0,5.0,5.0,42,Q4
274407,240064,3.0,2015,2,S,9.4,9.4,9.4,31,Q6
315752,240064,3.0,2015,2,S,9.0,9.0,9.0,31,Q6
294143,240042,6.0,2015,2,S,5.3,5.3,5.3,52,Q4
289344,240132,4.5,2015,2,S,8.7,8.7,8.7,12,Q3
289041,240132,4.5,2015,2,S,7.1,7.1,7.1,21,Q3
289230,240042,6.0,2015,2,S,5.7,5.7,5.7,32,Q4
289345,240042,6.0,2015,2,S,7.6,7.6,7.6,32,Q4
289283,240042,6.0,2015,2,S,6.5,6.5,6.5,51,Q4
289321,240042,6.0,2015,2,S,6.0,6.0,6.0,51,Q4
289342,240042,6.0,2015,2,S,6.5,6.5,6.5,51,Q4
289133,240132,4.5,2015,2,S,6.4,6.4,6.4,11,Q3
259652,240042,6.0,2015,2,N,3.2,3.2,3.2,52,Q4
274715,240042,6.0,2015,2,S,7.6,7.6,7.6,52,Q4
275345,240042,6.0,2015,2,S,5.4,5.4,5.4,52,Q4
275319,240064,3.0,2015,2,S,9.1,9.1,9.1,12,Q6
276244,240064,3.0,2015,2,S,8.1,8.1,8.1,12,Q6
276613,240064,3.0,2015,2,S,9.3,9.3,9.3,21,Q6
304183,240064,3.0,2015,2,S,8.1,8.1,8.1,21,Q6
276787,240064,3.0,2015,2,S,9.0,9.0,9.0,22,Q6
277893,240064,3.0,2015,2,S,7.8,7.8,7.8,13,Q6
278080,240064,3.0,2015,2,S,7.8,7.8,7.8,13,Q6
274626,240064,3.0,2015,2,S,8.5,8.5,8.5,14,Q6
259155,240172,6.0,2015,2,S,10.0,10.0,10.0,12,Q7
289117,240044,3.0,2015,2,S,9.0,9.0,9.0,23,Q4
289060,240044,3.0,2015,2,S,8.0,8.0,8.0,24,Q4
289182,240044,3.0,2015,2,S,9.0,9.0,9.0,24,Q4
292911,240132,4.5,2015,2,S,5.0,5.0,5.0,41,Q3
274511,240064,3.0,2015,2,S,9.1,9.1,9.1,11,Q6
277915,240064,3.0,2015,2,S,10.0,10.0,10.0,11,Q6
244339,240172,6.0,2015,2,S,5.4,5.4,5.4,41,Q7
261078,240172,6.0,2015,2,S,5.4,5.4,5.4,41,Q7
259108,240172,6.0,2015,2,N,3.2,3.2,3.2,42,Q7
228049,240172,6.0,2015,2,N,4.3,4.3,4.3,43,Q7
289366,240044,3.0,2015,2,S,8.9,8.9,8.9,22,Q4
277047,240044,3.0,2015,2,S,9.0,9.0,9.0,23,Q4
289404,240044,3.0,2015,2,S,10.0,10.0,10.0,26,Q4
275060,240044,3.0,2015,2,S,7.7,7.7,7.7,43,Q4
275778,240044,3.0,2015,2,S,8.6,8.6,8.6,35,Q4
276248,240044,3.0,2015,2,S,9.1,9.1,9.1,35,Q4
277872,240044,3.0,2015,2,S,9.1,9.1,9.1,35,Q4
226889,240180,12.0,2015,2,S,9.5,9.5,9.5,10,Optativa
259602,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
229180,240180,12.0,2015,2,S,5.0,5.0,5.0,10,Optativa
246151,240180,12.0,2015,2,S,9.0,9.0,9.0,10,Optativa
244119,240180,12.0,2015,2,S,9.5,9.5,9.5,10,Optativa
260528,240180,12.0,2015,2,S,9.5,9.5,9.5,10,Optativa
275107,240064,3.0,2015,2,S,9.2,9.2,9.2,42,Q6
261397,240607,4.5,2015,2,S,7.1,7.1,7.1,10,Optativa
249892,240629,4.5,2015,2,S,9.3,9.3,9.3,10,Optativa
289105,240042,6.0,2015,2,S,5.2,5.2,5.2,12,Q4
289330,240042,6.0,2015,2,S,6.8,6.8,6.8,12,Q4
274187,240042,6.0,2015,2,S,6.6,6.6,6.6,21,Q4
289110,240042,6.0,2015,2,S,7.4,7.4,7.4,11,Q4
289324,240042,6.0,2015,2,N,4.3,4.3,4.3,11,Q4
289361,240042,6.0,2015,2,S,5.0,5.0,5.0,11,Q4
289362,240042,6.0,2015,2,S,7.0,7.0,7.0,11,Q4
292919,240042,6.0,2015,2,S,7.9,7.9,7.9,11,Q4
289022,240042,6.0,2015,2,S,7.2,7.2,7.2,12,Q4
228736,240615,4.5,2015,2,S,8.0,8.0,8.0,10,Optativa
245554,240615,4.5,2015,2,S,9.0,9.0,9.0,10,Optativa
289244,240407,3.0,2015,2,S,8.8,8.8,8.8,10,Optativa
289405,240407,3.0,2015,2,N,0.0,0.0,0.0,10,Optativa
289214,240042,6.0,2015,2,S,7.6,7.6,7.6,31,Q4
289135,240042,6.0,2015,2,S,7.3,7.3,7.3,32,Q4
228047,240602,4.5,2015,2,S,6.0,6.0,6.0,10,Optativa
277783,240407,3.0,2015,2,S,7.5,7.5,7.5,10,Optativa
288978,240407,3.0,2015,2,S,9.0,9.0,9.0,10,Optativa
260056,240633,4.5,2015,2,S,7.4,7.4,7.4,10,Optativa
243768,240601,4.5,2015,2,S,6.6,6.6,6.6,10,Optativa
245374,240601,4.5,2015,2,S,7.8,7.8,7.8,10,Optativa
277587,240404,3.0,2015,2,S,7.0,7.0,7.0,10,Optativa
289068,240404,3.0,2015,2,S,5.7,5.7,5.7,10,Optativa
275297,240041,6.0,2015,2,S,7.5,7.5,7.5,10,Q4
289026,240041,6.0,2015,2,S,5.4,5.4,5.4,10,Q4
289039,240041,6.0,2015,2,N,3.8,3.8,3.8,10,Q4
289060,240041,6.0,2015,2,S,7.0,7.0,7.0,10,Q4
289078,240041,6.0,2015,2,S,6.4,6.4,6.4,10,Q4
288991,240041,6.0,2015,2,S,6.6,6.6,6.6,20,Q4
289013,240041,6.0,2015,2,S,8.0,8.0,8.0,20,Q4
289213,240041,6.0,2015,2,S,5.2,5.2,5.2,30,Q4
289333,240041,6.0,2015,2,S,5.0,5.0,5.0,30,Q4
228432,240180,12.0,2015,2,S,10.0,10.0,10.0,10,Optativa
289145,240041,6.0,2015,2,S,5.6,5.6,5.6,10,Q4
289288,240041,6.0,2015,2,S,5.0,5.0,5.0,10,Q4
289302,240041,6.0,2015,2,S,5.1,5.1,5.1,10,Q4
289330,240041,6.0,2015,2,S,6.4,6.4,6.4,10,Q4
304131,240041,6.0,2015,2,S,5.6,5.6,5.6,20,Q4
288967,240041,6.0,2015,2,S,6.5,6.5,6.5,30,Q4
288976,240041,6.0,2015,2,S,7.1,7.1,7.1,30,Q4
289015,240041,6.0,2015,2,S,6.0,6.0,6.0,50,Q4
289063,240041,6.0,2015,2,S,5.8,5.8,5.8,50,Q4
277021,240151,4.5,2015,2,S,6.4,6.4,6.4,11,Q5
277614,240151,4.5,2015,2,S,8.1,8.1,8.1,11,Q5
275698,240151,4.5,2015,2,S,6.6,6.6,6.6,12,Q5
260006,240151,4.5,2015,2,S,5.1,5.1,5.1,13,Q5
277000,240151,4.5,2015,2,S,5.5,5.5,5.5,13,Q5
265086,240151,4.5,2015,2,S,8.0,8.0,8.0,14,Q5
274124,240151,4.5,2015,2,S,7.3,7.3,7.3,21,Q5
278108,240151,4.5,2015,2,S,5.8,5.8,5.8,21,Q5
278974,240151,4.5,2015,2,S,5.6,5.6,5.6,21,Q5
261630,240151,4.5,2015,2,S,7.1,7.1,7.1,22,Q5
261747,240151,4.5,2015,2,S,5.3,5.3,5.3,22,Q5
275979,240151,4.5,2015,2,S,6.2,6.2,6.2,22,Q5
289007,240041,6.0,2015,2,S,5.0,5.0,5.0,40,Q4
289405,240041,6.0,2015,2,N,0.0,0.0,0.0,50,Q4
294152,240041,6.0,2015,2,S,5.2,5.2,5.2,50,Q4
289064,240033,4.5,2015,2,S,5.1,5.1,5.1,31,Q3
289146,240033,4.5,2015,2,N,2.0,2.0,2.0,31,Q3
289297,240033,4.5,2015,2,S,5.0,5.0,5.0,31,Q3
289104,240033,4.5,2015,2,S,5.2,5.2,5.2,32,Q3
289248,240033,4.5,2015,2,N,3.9,3.9,3.9,32,Q3
289258,240033,4.5,2015,2,N,3.4,3.4,3.4,32,Q3
289370,240033,4.5,2015,2,N,3.6,3.6,3.6,41,Q3
289302,240033,4.5,2015,2,S,5.7,5.7,5.7,11,Q3
289344,240033,4.5,2015,2,S,5.0,5.0,5.0,11,Q3
292347,240033,4.5,2015,2,S,7.3,7.3,7.3,12,Q3
304098,240041,6.0,2015,2,S,6.3,6.3,6.3,30,Q4
274090,240041,6.0,2015,2,S,6.3,6.3,6.3,50,Q4
289145,240033,4.5,2015,2,S,5.0,5.0,5.0,42,Q3
316035,240033,4.5,2015,2,S,5.0,5.0,5.0,42,Q3
289150,240033,4.5,2015,2,S,5.9,5.9,5.9,12,Q3
289052,240033,4.5,2015,2,S,5.0,5.0,5.0,21,Q3
289091,240033,4.5,2015,2,S,6.0,6.0,6.0,21,Q3
289188,240033,4.5,2015,2,S,5.9,5.9,5.9,21,Q3
289397,240033,4.5,2015,2,N,3.0,3.0,3.0,21,Q3
308059,240033,4.5,2015,2,S,5.8,5.8,5.8,11,Q3
244785,240053,6.0,2015,2,N,2.1,2.1,2.1,43,Q5
279210,240131,6.0,2015,2,S,5.0,5.0,5.0,10,Q3
289091,240131,6.0,2015,2,S,6.1,6.1,6.1,20,Q3
289112,240131,6.0,2015,2,N,0.8,0.8,0.8,20,Q3
289201,240131,6.0,2015,2,N,3.8,3.8,3.8,20,Q3
288993,240131,6.0,2015,2,S,5.3,5.3,5.3,20,Q3
289040,240131,6.0,2015,2,N,1.3,1.3,1.3,20,Q3
246298,240073,4.5,2015,2,S,5.9,5.9,5.9,31,Q7
244119,240637,4.5,2015,2,S,8.0,8.0,8.0,10,Optativa
260382,240637,4.5,2015,2,S,6.2,6.2,6.2,10,Optativa
278850,240637,4.5,2015,2,S,7.3,7.3,7.3,10,Optativa
228736,240610,4.5,2015,2,S,7.3,7.3,7.3,10,Optativa
273970,240043,4.5,2015,2,S,5.3,5.3,5.3,13,Q4
278275,240043,4.5,2015,2,S,5.0,5.0,5.0,13,Q4
289061,240131,6.0,2015,2,S,6.4,6.4,6.4,40,Q3
289098,240131,6.0,2015,2,N,2.9,2.9,2.9,40,Q3
289354,240131,6.0,2015,2,S,5.4,5.4,5.4,40,Q3
289370,240131,6.0,2015,2,S,5.0,5.0,5.0,40,Q3
244113,240611,4.5,2015,2,S,7.9,7.9,7.9,10,Optativa
245554,240611,4.5,2015,2,S,8.6,8.6,8.6,10,Optativa
239844,240651,4.5,2015,2,N,0.0,0.0,0.0,10,Optativa
278850,240651,4.5,2015,2,S,5.1,5.1,5.1,10,Optativa
288964,240043,4.5,2015,2,S,8.0,8.0,8.0,11,Q4
289253,240043,4.5,2015,2,S,5.4,5.4,5.4,11,Q4
289083,240043,4.5,2015,2,S,9.2,9.2,9.2,22,Q4
289211,240043,4.5,2015,2,S,8.8,8.8,8.8,22,Q4
289367,240043,4.5,2015,2,S,9.3,9.3,9.3,22,Q4
289013,240043,4.5,2015,2,S,7.3,7.3,7.3,23,Q4
289304,240043,4.5,2015,2,S,7.8,7.8,7.8,23,Q4
289134,240043,4.5,2015,2,S,6.5,6.5,6.5,32,Q4
289148,240043,4.5,2015,2,S,8.2,8.2,8.2,21,Q4
289174,240043,4.5,2015,2,S,7.6,7.6,7.6,21,Q4
289369,240043,4.5,2015,2,S,6.9,6.9,6.9,23,Q4
289410,240043,4.5,2015,2,S,8.0,8.0,8.0,23,Q4
262294,240180,12.0,2015,2,S,10.0,10.0,10.0,10,Optativa
289246,240041,6.0,2015,2,S,7.4,7.4,7.4,20,Q4
289289,240041,6.0,2015,2,S,9.0,9.0,9.0,20,Q4
292260,240041,6.0,2015,2,S,5.8,5.8,5.8,30,Q4
262081,240180,12.0,2015,2,S,9.5,9.5,9.5,10,Optativa
259597,240073,4.5,2015,2,S,6.3,6.3,6.3,11,Q7
260767,240073,4.5,2015,2,S,5.4,5.4,5.4,11,Q7
265152,240073,4.5,2015,2,S,5.3,5.3,5.3,14,Q7
258719,240073,4.5,2015,2,S,7.1,7.1,7.1,22,Q7
258778,240073,4.5,2015,2,S,8.0,8.0,8.0,12,Q7
258301,240073,4.5,2015,2,S,7.5,7.5,7.5,13,Q7
258627,240073,4.5,2015,2,S,7.2,7.2,7.2,13,Q7
261214,240073,4.5,2015,2,S,7.7,7.7,7.7,13,Q7
259698,240073,4.5,2015,2,N,4.7,4.7,4.7,14,Q7
261014,240073,4.5,2015,2,N,4.6,4.6,4.6,43,Q7
262049,240073,4.5,2015,2,S,6.2,6.2,6.2,43,Q7
